TILGANG1,TILGANG2,ANVENDELSE,PRISENHED,TID,INDHOLD
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1986,5393.498
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1987,5688.485
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1988,5508.373
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1989,5776.185
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1990,5457.822
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1991,6522.625
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1992,7079.324
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1993,7093.296
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1994,7092.271
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1995,8062.797
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1996,8326.802
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1997,9694.061
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1998,10081.48
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1999,10265.704
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2000,10838.918
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2001,11712.132
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2002,13213.25
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2003,13210.287
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2004,14723.491
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2005,15524.73
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2006,16345.944000000001
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2007,16734.854
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2008,16865.584
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2009,16518.110999999997
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2010,17903.986
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2011,19167.527000000002
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2012,20780.488
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2013,22220.182
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2014,22547.929
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2015,24177.988999999998
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2016,25525.802
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2017,25958.373
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2018,27806.88
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2019,28413.776
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2020,30372.203
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2021,33894.411
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2022,34096.33
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1966,862.161
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1967,889.69
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1968,897.6
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1969,973.189
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1970,1133.13
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1971,1364.936
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1972,1334.944
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1973,1762.878
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1974,1774.622
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1975,1896.053
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1976,2211.043
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1977,2398.505
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1978,2678.999
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1979,2515.803
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1980,2924.496
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1981,3685.163
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1982,3889.207
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1983,4187.705
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1984,4986.674
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1985,5376.135
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1986,5495.264
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1987,5682.707
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1988,5583.757
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1989,5902.292
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1990,5582.836
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1991,6588.232
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1992,7283.813
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1993,6875.179
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1994,7298.414
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1995,8001.425
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1996,8386.403
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1997,9786.724
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1998,10036.224
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1999,10363.511
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,2000,11034.835
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,2001,11940.031
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,2002,13227.978
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,2003,13239.243
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,2004,14686.481
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,2005,14926.258
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,2006,16020.438999999998
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,2007,16500.122
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,2008,18233.896
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,2009,16322.703
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,2010,18212.247
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,2011,20220.793999999998
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,2012,21097.963
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,2013,22210.441000000003
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,2014,22330.152
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,2015,24203.945
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,2016,25551.567
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,2017,26337.95
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,2018,27847.285
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,2019,28828.715
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,2020,30677.945
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,2021,34005.659
Import eksklusiv told,"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,2022,37279.258
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1967,5259.272
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1968,5326.959
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1969,6255.540999999999
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1970,6673.718
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1971,7039.945
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1972,7394.202
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1973,9687.414
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1974,9537.988000000001
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1975,11992.807
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1976,14957.945000000002
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1977,16122.272000000003
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1978,17316.587
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1979,17664.774
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1980,17739.531000000003
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1981,20576.645
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1982,23199.771
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1983,26487.570000000003
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1984,29684.231
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1985,34510.405999999995
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1986,38332.518
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1987,34531.523
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1988,32181.013
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1989,33205.33
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1990,33906.532
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1991,36909.09500000001
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1992,38286.463
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1993,38691.349
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1994,45884.098
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1995,47573.183
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1996,50664.316
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1997,56114.034999999996
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1998,59229.841
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,1999,58648.889
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2000,60930.817
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2001,61379.645
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2002,64890.864
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2003,63260.998999999996
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2004,71183.549
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2005,76997.61200000001
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2006,83376.06000000001
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2007,88840.678
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2008,87132.155
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2009,79424.68699999999
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2010,81518.003
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2011,84605.254
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2012,92130.198
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2013,94120.38600000001
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2014,99153.67199999999
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2015,104826.09999999999
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2016,110679.242
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2017,115294.37800000001
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2018,123262.968
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2019,127519.833
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2020,137228.23500000002
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2021,144751.272
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Foregående års priser,2022,142059.981
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1966,4763.683999999999
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1967,5133.881
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1968,5397.093
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1969,6265.475
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1970,6985.633
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1971,7336.862
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1972,7978.884000000001
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1973,10294.929
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1974,11474.728000000001
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1975,12441.642
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1976,16324.011999999999
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1977,17415.426000000003
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1978,17801.658
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1979,19813.077
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1980,20452.115
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1981,22278.759000000002
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1982,25459.038
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1983,27492.876
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1984,31601.084
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1985,35508.634
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1986,36887.852
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1987,33973.473000000005
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1988,32889.181
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1989,34452.662
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1990,34223.092
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1991,37559.831
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1992,38637.163
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1993,38287.975
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1994,46522.268
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1995,47438.961
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1996,50909.722
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1997,56563.905999999995
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1998,58619.248999999996
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,1999,58806.058000000005
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,2000,62345.645
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,2001,61911.575
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,2002,65037.591
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,2003,63258.068000000014
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,2004,71194.436
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,2005,76963.631
Import eksklusiv told,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),Løbende priser,2006,83943.96399999999
