TILGANG1,TILGANG2,ANVENDELSE,PRISENHED,TID,INDHOLD
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1982,60716.090000000004
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1983,69336.63
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1984,84508.09300000001
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1985,95391.053
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1986,115139.85
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1987,117450.667
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1988,117406.97299999998
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1989,117579.70899999999
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1990,122447.72399999999
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1991,120788.413
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1992,125936.356
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1993,115015.282
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1994,128842.22699999998
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1995,145553.167
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1996,153304.019
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1997,174019.222
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1998,185131.09800000003
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1999,179762.12999999998
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2000,198550.67200000002
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2001,202338.66200000004
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2002,203676.856
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2003,209984.20799999998
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2004,217297.52699999997
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2005,235559.683
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2006,267671.945
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2007,278404.93
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2008,284576.38
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2009,234297.54200000002
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2010,217819.171
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2011,231682.674
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2012,241185.66599999994
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2013,255675.867
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2014,261404.96199999997
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2015,279921.58300000004
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2016,298224.79299999995
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2017,317473.579
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2018,332304.68999999994
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2019,338123.57399999996
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2020,352127.27699999994
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2021,408399.55299999996
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2022,436547.011
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1966,17728.797
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1967,19397.542999999998
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1968,20296.053
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1969,24878.379
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1970,27484.636
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1971,29145.283
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1972,33803.502
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1973,39721.27099999999
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1974,42616.893000000004
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1975,40058.386
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1976,51591.71
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1977,54425.592
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1978,58101.80500000001
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1979,63655.35799999999
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1980,62279.598999999995
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1981,55427.682
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1982,66875.224
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1983,73853.294
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1984,88183.387
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1985,100489.77700000002
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1986,117161.16
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1987,120841.592
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1988,119549.79
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1989,123125.48899999999
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1990,125914.19299999998
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1991,124036.31599999999
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1992,125000.114
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1993,115044.01300000002
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1994,131522.078
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1995,147728.08999999997
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1996,155542.609
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1997,177079.97299999997
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1998,186830.662
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1999,183137.29
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2000,203139.20199999996
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2001,208504.293
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2002,208375.547
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2003,212761.73400000003
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2004,222616.512
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2005,241441.355
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2006,277997.83200000005
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2007,293278.3599999999
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2008,298096.043
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2009,226802.653
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2010,219360.97900000002
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2011,239199.574
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2012,246607.81100000002
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2013,255979.25199999998
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2014,262723.44800000003
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2015,279952.009
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2016,304365.358
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2017,322710.73199999996
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2018,337287.46799999994
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2019,342931.10900000005
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2020,355153.14700000006
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2021,416839.905
Dansk produktion,Privat,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,2022,473408.649
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1967,19007.391
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1968,19727.117
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1969,23500.81
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1970,25594.968
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1971,27311.159
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1972,31320.003999999997
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1973,35958.277
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1974,35497.058000000005
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1975,36111.936
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1976,47907.965000000004
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1977,50792.77500000001
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1978,54912.337999999996
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1979,60043.703
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1980,56948.875
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1981,50760.374
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1982,61118.285
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1983,69797.543
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1984,85158.22600000001
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1985,95942.075
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1986,115884.262
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1987,118631.573
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1988,118762.08499999999
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1989,119566.666
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1990,124336.548
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1991,123380.451
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1992,128567.632
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1993,118018.88200000001
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1994,132153.778
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1995,149541.94199999998
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1996,157479.773
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1997,178700.136
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1998,190201.59900000002
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,1999,185731.497
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2000,203979.946
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2001,208027.95100000003
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2002,209179.28699999998
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2003,216048.88199999998
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2004,224591.911
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2005,242991.261
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2006,276192.901
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2007,287483.376
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2008,296399.88499999995
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2009,248050.77300000002
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2010,232508.336
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2011,245922.866
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2012,258032.82399999996
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2013,273105.12700000004
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2014,280066.69499999995
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2015,298766.93200000003
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2016,318252.963
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2017,336325.627
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2018,351767.28799999994
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2019,357089.957
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2020,373017.093
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2021,428461.36199999996
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Foregående års priser,2022,456169.05799999996
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1966,17740.323
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1967,19598.446
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1968,20376.27
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1969,24967.512
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1970,27526.735999999997
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1971,29085.67
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1972,33795.046
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1973,39741.869
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1974,42289.316
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1975,40379.347
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1976,51662.406
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1977,54527.532999999996
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1978,58417.234000000004
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1979,63998.76699999999
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1980,62624.297
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1981,56055.176999999996
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1982,67385.047
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1983,74393.793
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1984,88914.819
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1985,101079.024
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1986,118054.023
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1987,122271.763
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1988,121151.46399999999
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1989,125285.722
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1990,128080.09099999999
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1991,126874.47899999999
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1992,127750.34
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1993,118180.13500000001
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1994,135023.946
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1995,151798.259
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1996,159799.64299999998
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1997,181999.278
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1998,192074.18799999997
Dansk produktion,REST_TILGANG Øvrige brancher,Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),Løbende priser,1999,189356.073
