BEHOLD,BRANCHE,PRISENHED,TID,INDHOLD
"AN.11 Faste aktiver, nettobeholdning ultimo året",73000 Reklame- og analysebureauer,"2020-priser, kædede værdier",2009,7841.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",73000 Reklame- og analysebureauer,Løbende priser,2009,5174.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",74750 Dyrlæger og anden videnservice,"2020-priser, kædede værdier",2009,5070.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",74750 Dyrlæger og anden videnservice,Løbende priser,2009,4790.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",77000 Udlejning og leasing af materiel,"2020-priser, kædede værdier",2009,39966.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",77000 Udlejning og leasing af materiel,Løbende priser,2009,38135.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",78000 Arbejdsformidling og vikarbureauer,"2020-priser, kædede værdier",2009,2568.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",78000 Arbejdsformidling og vikarbureauer,Løbende priser,2009,1894.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",79000 Rejsebureauer,"2020-priser, kædede værdier",2009,2012.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",79000 Rejsebureauer,Løbende priser,2009,1858.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",80820 Rengøring og anden operationel service,"2020-priser, kædede værdier",2009,20930.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",80820 Rengøring og anden operationel service,Løbende priser,2009,19126.0
"AN.11 Faste aktiver, nettobeholdning ultimo året","84101 Redningskorps mv., markedsmæssig","2020-priser, kædede værdier",2009,2575.0
"AN.11 Faste aktiver, nettobeholdning ultimo året","84101 Redningskorps mv., markedsmæssig",Løbende priser,2009,2449.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",84202 Offentlig administration mv.,"2020-priser, kædede værdier",2009,404723.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",84202 Offentlig administration mv.,Løbende priser,2009,322589.0
"AN.11 Faste aktiver, nettobeholdning ultimo året","85101 Voksenundervisning mv., markedsmæssig","2020-priser, kædede værdier",2009,6355.0
"AN.11 Faste aktiver, nettobeholdning ultimo året","85101 Voksenundervisning mv., markedsmæssig",Løbende priser,2009,5481.0
"AN.11 Faste aktiver, nettobeholdning ultimo året","85202 Undervisning, ikke-markedsmæssig","2020-priser, kædede værdier",2009,256413.0
"AN.11 Faste aktiver, nettobeholdning ultimo året","85202 Undervisning, ikke-markedsmæssig",Løbende priser,2009,233788.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",86000 Sundhedsvæsen,"2020-priser, kædede værdier",2009,118548.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",86000 Sundhedsvæsen,Løbende priser,2009,109097.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",87880 Sociale institutioner,"2020-priser, kædede værdier",2009,77256.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",87880 Sociale institutioner,Løbende priser,2009,68419.0
"AN.11 Faste aktiver, nettobeholdning ultimo året","90920 Kunst, kultur og spil","2020-priser, kædede værdier",2009,67462.0
"AN.11 Faste aktiver, nettobeholdning ultimo året","90920 Kunst, kultur og spil",Løbende priser,2009,53728.0
"AN.11 Faste aktiver, nettobeholdning ultimo året","93000 Sport, forlystelsesparker og andre fritidsaktiviteter","2020-priser, kædede værdier",2009,28761.0
"AN.11 Faste aktiver, nettobeholdning ultimo året","93000 Sport, forlystelsesparker og andre fritidsaktiviteter",Løbende priser,2009,23253.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",94000 Organisationer og foreninger,"2020-priser, kædede værdier",2009,41286.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",94000 Organisationer og foreninger,Løbende priser,2009,32868.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",95000 Reparation af husholdningsudstyr,"2020-priser, kædede værdier",2009,1759.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",95000 Reparation af husholdningsudstyr,Løbende priser,2009,1668.0
"AN.11 Faste aktiver, nettobeholdning ultimo året","96000 Frisører, vaskerier og andre serviceydelser","2020-priser, kædede værdier",2009,5458.0
"AN.11 Faste aktiver, nettobeholdning ultimo året","96000 Frisører, vaskerier og andre serviceydelser",Løbende priser,2009,4803.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",97000 Private husholdninger med ansat medhjælp,"2020-priser, kædede værdier",2009,0.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",97000 Private husholdninger med ansat medhjælp,Løbende priser,2009,0.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",Heraf: Offentlig forvaltning og service,"2020-priser, kædede værdier",2009,980682.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",Heraf: Offentlig forvaltning og service,Løbende priser,2009,841869.0
P.51g Faste bruttoinvesteringer,I alt,"2020-priser, kædede værdier",2009,389425.0
P.51g Faste bruttoinvesteringer,I alt,Løbende priser,2009,347677.0
P.51g Faste bruttoinvesteringer,01000 Landbrug og gartneri,"2020-priser, kædede værdier",2009,10689.0
P.51g Faste bruttoinvesteringer,01000 Landbrug og gartneri,Løbende priser,2009,8931.0
P.51g Faste bruttoinvesteringer,02000 Skovbrug,"2020-priser, kædede værdier",2009,465.0
P.51g Faste bruttoinvesteringer,02000 Skovbrug,Løbende priser,2009,402.0
P.51g Faste bruttoinvesteringer,03000 Fiskeri,"2020-priser, kædede værdier",2009,505.0
P.51g Faste bruttoinvesteringer,03000 Fiskeri,Løbende priser,2009,659.0
P.51g Faste bruttoinvesteringer,06090 Råstofindvinding,"2020-priser, kædede værdier",2009,8420.0
P.51g Faste bruttoinvesteringer,06090 Råstofindvinding,Løbende priser,2009,9099.0
P.51g Faste bruttoinvesteringer,"10120 Føde-, drikke- og tobaksvareindustri","2020-priser, kædede værdier",2009,9554.0
P.51g Faste bruttoinvesteringer,"10120 Føde-, drikke- og tobaksvareindustri",Løbende priser,2009,8748.0
P.51g Faste bruttoinvesteringer,13150 Tekstil- og læderindustri,"2020-priser, kædede værdier",2009,317.0
P.51g Faste bruttoinvesteringer,13150 Tekstil- og læderindustri,Løbende priser,2009,284.0
P.51g Faste bruttoinvesteringer,16000 Træindustri,"2020-priser, kædede værdier",2009,688.0
P.51g Faste bruttoinvesteringer,16000 Træindustri,Løbende priser,2009,539.0
P.51g Faste bruttoinvesteringer,17000 Papirindustri,"2020-priser, kædede værdier",2009,559.0
P.51g Faste bruttoinvesteringer,17000 Papirindustri,Løbende priser,2009,457.0
P.51g Faste bruttoinvesteringer,18000 Trykkerier mv.,"2020-priser, kædede værdier",2009,1006.0
P.51g Faste bruttoinvesteringer,18000 Trykkerier mv.,Løbende priser,2009,845.0
P.51g Faste bruttoinvesteringer,19000 Olieraffinaderier mv.,"2020-priser, kædede værdier",2009,429.0
P.51g Faste bruttoinvesteringer,19000 Olieraffinaderier mv.,Løbende priser,2009,402.0
P.51g Faste bruttoinvesteringer,20000 Kemisk industri,"2020-priser, kædede værdier",2009,3513.0
P.51g Faste bruttoinvesteringer,20000 Kemisk industri,Løbende priser,2009,3136.0
P.51g Faste bruttoinvesteringer,21000 Medicinalindustri,"2020-priser, kædede værdier",2009,20560.0
P.51g Faste bruttoinvesteringer,21000 Medicinalindustri,Løbende priser,2009,16482.0
P.51g Faste bruttoinvesteringer,22000 Plast- og gummiindustri,"2020-priser, kædede værdier",2009,2905.0
P.51g Faste bruttoinvesteringer,22000 Plast- og gummiindustri,Løbende priser,2009,2981.0
P.51g Faste bruttoinvesteringer,23000 Glas- og betonindustri,"2020-priser, kædede værdier",2009,1310.0
P.51g Faste bruttoinvesteringer,23000 Glas- og betonindustri,Løbende priser,2009,1201.0
P.51g Faste bruttoinvesteringer,24000 Fremst. af metal,"2020-priser, kædede værdier",2009,565.0
P.51g Faste bruttoinvesteringer,24000 Fremst. af metal,Løbende priser,2009,384.0
P.51g Faste bruttoinvesteringer,25000 Metalvareindustri,"2020-priser, kædede værdier",2009,2985.0
P.51g Faste bruttoinvesteringer,25000 Metalvareindustri,Løbende priser,2009,2579.0
P.51g Faste bruttoinvesteringer,26000 Elektronikindustri,"2020-priser, kædede værdier",2009,4882.0
P.51g Faste bruttoinvesteringer,26000 Elektronikindustri,Løbende priser,2009,4332.0
P.51g Faste bruttoinvesteringer,27000 Fremst. af elektrisk udstyr,"2020-priser, kædede værdier",2009,1045.0
P.51g Faste bruttoinvesteringer,27000 Fremst. af elektrisk udstyr,Løbende priser,2009,971.0
P.51g Faste bruttoinvesteringer,28000 Maskinindustri,"2020-priser, kædede værdier",2009,7646.0
P.51g Faste bruttoinvesteringer,28000 Maskinindustri,Løbende priser,2009,7068.0
P.51g Faste bruttoinvesteringer,29000 Fremst. af motorkøretøjer og dele hertil,"2020-priser, kædede værdier",2009,436.0
P.51g Faste bruttoinvesteringer,29000 Fremst. af motorkøretøjer og dele hertil,Løbende priser,2009,429.0
P.51g Faste bruttoinvesteringer,30000 Fremst. af skibe og andre transportmidler,"2020-priser, kædede værdier",2009,187.0
P.51g Faste bruttoinvesteringer,30000 Fremst. af skibe og andre transportmidler,Løbende priser,2009,203.0
P.51g Faste bruttoinvesteringer,31320 Møbel- og anden industri,"2020-priser, kædede værdier",2009,3079.0
P.51g Faste bruttoinvesteringer,31320 Møbel- og anden industri,Løbende priser,2009,2730.0
P.51g Faste bruttoinvesteringer,33000 Reparation og installation af maskiner og udstyr,"2020-priser, kædede værdier",2009,321.0
P.51g Faste bruttoinvesteringer,33000 Reparation og installation af maskiner og udstyr,Løbende priser,2009,341.0
P.51g Faste bruttoinvesteringer,35000 Energiforsyning,"2020-priser, kædede værdier",2009,15755.0
P.51g Faste bruttoinvesteringer,35000 Energiforsyning,Løbende priser,2009,10627.0
P.51g Faste bruttoinvesteringer,36000 Vandforsyning,"2020-priser, kædede værdier",2009,2615.0
P.51g Faste bruttoinvesteringer,36000 Vandforsyning,Løbende priser,2009,1255.0
P.51g Faste bruttoinvesteringer,"37390 Renovation, affaldsbehandling mv.","2020-priser, kædede værdier",2009,8379.0
P.51g Faste bruttoinvesteringer,"37390 Renovation, affaldsbehandling mv.",Løbende priser,2009,4743.0
P.51g Faste bruttoinvesteringer,41430 Bygge og anlæg,"2020-priser, kædede værdier",2009,4570.0
P.51g Faste bruttoinvesteringer,41430 Bygge og anlæg,Løbende priser,2009,4702.0
P.51g Faste bruttoinvesteringer,45000 Bilhandel og -værksteder mv.,"2020-priser, kædede værdier",2009,1555.0
P.51g Faste bruttoinvesteringer,45000 Bilhandel og -værksteder mv.,Løbende priser,2009,2011.0
P.51g Faste bruttoinvesteringer,46000 Engroshandel,"2020-priser, kædede værdier",2009,8861.0
P.51g Faste bruttoinvesteringer,46000 Engroshandel,Løbende priser,2009,9711.0
P.51g Faste bruttoinvesteringer,47000 Detailhandel,"2020-priser, kædede værdier",2009,4445.0
P.51g Faste bruttoinvesteringer,47000 Detailhandel,Løbende priser,2009,4485.0
P.51g Faste bruttoinvesteringer,49000 Landtransport,"2020-priser, kædede værdier",2009,4132.0
P.51g Faste bruttoinvesteringer,49000 Landtransport,Løbende priser,2009,5055.0
P.51g Faste bruttoinvesteringer,50000 Skibsfart,"2020-priser, kædede værdier",2009,21548.0
P.51g Faste bruttoinvesteringer,50000 Skibsfart,Løbende priser,2009,18392.0
P.51g Faste bruttoinvesteringer,51000 Luftfart,"2020-priser, kædede værdier",2009,17388.0
P.51g Faste bruttoinvesteringer,51000 Luftfart,Løbende priser,2009,6678.0
P.51g Faste bruttoinvesteringer,52000 Hjælpevirksomhed til transport,"2020-priser, kædede værdier",2009,7829.0
P.51g Faste bruttoinvesteringer,52000 Hjælpevirksomhed til transport,Løbende priser,2009,7381.0
P.51g Faste bruttoinvesteringer,53000 Post og kurertjeneste,"2020-priser, kædede værdier",2009,1721.0
P.51g Faste bruttoinvesteringer,53000 Post og kurertjeneste,Løbende priser,2009,765.0
P.51g Faste bruttoinvesteringer,55560 Hoteller og restauranter,"2020-priser, kædede værdier",2009,1983.0
P.51g Faste bruttoinvesteringer,55560 Hoteller og restauranter,Løbende priser,2009,1875.0
P.51g Faste bruttoinvesteringer,58000 Udgivervirksomhed,"2020-priser, kædede værdier",2009,2658.0
P.51g Faste bruttoinvesteringer,58000 Udgivervirksomhed,Løbende priser,2009,2618.0
P.51g Faste bruttoinvesteringer,"59600 Radio- og tv-stationer samt produktion af film, tv, mus","2020-priser, kædede værdier",2009,5058.0
P.51g Faste bruttoinvesteringer,"59600 Radio- og tv-stationer samt produktion af film, tv, mus",Løbende priser,2009,4149.0
P.51g Faste bruttoinvesteringer,61000 Telekommunikation,"2020-priser, kædede værdier",2009,7645.0
P.51g Faste bruttoinvesteringer,61000 Telekommunikation,Løbende priser,2009,8753.0
P.51g Faste bruttoinvesteringer,62630 It- og informationstjenester,"2020-priser, kædede værdier",2009,6414.0
P.51g Faste bruttoinvesteringer,62630 It- og informationstjenester,Løbende priser,2009,6954.0
P.51g Faste bruttoinvesteringer,64000 Finansiel virksomhed,"2020-priser, kædede værdier",2009,6749.0
P.51g Faste bruttoinvesteringer,64000 Finansiel virksomhed,Løbende priser,2009,7405.0
P.51g Faste bruttoinvesteringer,65000 Forsikring og pension,"2020-priser, kædede værdier",2009,1429.0
P.51g Faste bruttoinvesteringer,65000 Forsikring og pension,Løbende priser,2009,1439.0
P.51g Faste bruttoinvesteringer,66000 Finansiel service,"2020-priser, kædede værdier",2009,1657.0
P.51g Faste bruttoinvesteringer,66000 Finansiel service,Løbende priser,2009,1783.0
P.51g Faste bruttoinvesteringer,68100 Ejendomsmæglere mv.,"2020-priser, kædede værdier",2009,1354.0
P.51g Faste bruttoinvesteringer,68100 Ejendomsmæglere mv.,Løbende priser,2009,1546.0
P.51g Faste bruttoinvesteringer,"68203 Boliger, husleje i lejeboliger","2020-priser, kædede værdier",2009,19885.0
P.51g Faste bruttoinvesteringer,"68203 Boliger, husleje i lejeboliger",Løbende priser,2009,17609.0
P.51g Faste bruttoinvesteringer,"68204 Boliger, ejerboliger mv.","2020-priser, kædede værdier",2009,71728.0
P.51g Faste bruttoinvesteringer,"68204 Boliger, ejerboliger mv.",Løbende priser,2009,55682.0
P.51g Faste bruttoinvesteringer,68300 Udlejning af erhvervsejendomme,"2020-priser, kædede værdier",2009,15856.0
P.51g Faste bruttoinvesteringer,68300 Udlejning af erhvervsejendomme,Løbende priser,2009,12410.0
P.51g Faste bruttoinvesteringer,"69700 Advokater, revisorer og virksomhedskonsulenter","2020-priser, kædede værdier",2009,2735.0
P.51g Faste bruttoinvesteringer,"69700 Advokater, revisorer og virksomhedskonsulenter",Løbende priser,2009,2854.0
P.51g Faste bruttoinvesteringer,71000 Arkitekter og rådgivende ingeniører,"2020-priser, kædede værdier",2009,3005.0
P.51g Faste bruttoinvesteringer,71000 Arkitekter og rådgivende ingeniører,Løbende priser,2009,3130.0
P.51g Faste bruttoinvesteringer,"72001 Forskning og udvikling, markedsmæssig","2020-priser, kædede værdier",2009,4060.0
P.51g Faste bruttoinvesteringer,"72001 Forskning og udvikling, markedsmæssig",Løbende priser,2009,3533.0
P.51g Faste bruttoinvesteringer,"72002 Forskning og udvikling, ikke-markedsmæssig","2020-priser, kædede værdier",2009,1027.0
P.51g Faste bruttoinvesteringer,"72002 Forskning og udvikling, ikke-markedsmæssig",Løbende priser,2009,922.0
P.51g Faste bruttoinvesteringer,73000 Reklame- og analysebureauer,"2020-priser, kædede værdier",2009,463.0
P.51g Faste bruttoinvesteringer,73000 Reklame- og analysebureauer,Løbende priser,2009,498.0
P.51g Faste bruttoinvesteringer,74750 Dyrlæger og anden videnservice,"2020-priser, kædede værdier",2009,336.0
P.51g Faste bruttoinvesteringer,74750 Dyrlæger og anden videnservice,Løbende priser,2009,337.0
P.51g Faste bruttoinvesteringer,77000 Udlejning og leasing af materiel,"2020-priser, kædede værdier",2009,4132.0
P.51g Faste bruttoinvesteringer,77000 Udlejning og leasing af materiel,Løbende priser,2009,3901.0
P.51g Faste bruttoinvesteringer,78000 Arbejdsformidling og vikarbureauer,"2020-priser, kædede værdier",2009,647.0
P.51g Faste bruttoinvesteringer,78000 Arbejdsformidling og vikarbureauer,Løbende priser,2009,205.0
P.51g Faste bruttoinvesteringer,79000 Rejsebureauer,"2020-priser, kædede værdier",2009,132.0
P.51g Faste bruttoinvesteringer,79000 Rejsebureauer,Løbende priser,2009,143.0
P.51g Faste bruttoinvesteringer,80820 Rengøring og anden operationel service,"2020-priser, kædede værdier",2009,2201.0
P.51g Faste bruttoinvesteringer,80820 Rengøring og anden operationel service,Løbende priser,2009,1836.0
P.51g Faste bruttoinvesteringer,"84101 Redningskorps mv., markedsmæssig","2020-priser, kædede værdier",2009,371.0
P.51g Faste bruttoinvesteringer,"84101 Redningskorps mv., markedsmæssig",Løbende priser,2009,403.0
P.51g Faste bruttoinvesteringer,84202 Offentlig administration mv.,"2020-priser, kædede værdier",2009,17840.0
P.51g Faste bruttoinvesteringer,84202 Offentlig administration mv.,Løbende priser,2009,16144.0
P.51g Faste bruttoinvesteringer,"85101 Voksenundervisning mv., markedsmæssig","2020-priser, kædede værdier",2009,242.0
P.51g Faste bruttoinvesteringer,"85101 Voksenundervisning mv., markedsmæssig",Løbende priser,2009,296.0
P.51g Faste bruttoinvesteringer,"85202 Undervisning, ikke-markedsmæssig","2020-priser, kædede værdier",2009,19159.0
P.51g Faste bruttoinvesteringer,"85202 Undervisning, ikke-markedsmæssig",Løbende priser,2009,18167.0
P.51g Faste bruttoinvesteringer,86000 Sundhedsvæsen,"2020-priser, kædede værdier",2009,11969.0
P.51g Faste bruttoinvesteringer,86000 Sundhedsvæsen,Løbende priser,2009,9709.0
P.51g Faste bruttoinvesteringer,87880 Sociale institutioner,"2020-priser, kædede værdier",2009,3821.0
P.51g Faste bruttoinvesteringer,87880 Sociale institutioner,Løbende priser,2009,3635.0
P.51g Faste bruttoinvesteringer,"90920 Kunst, kultur og spil","2020-priser, kædede værdier",2009,4998.0
P.51g Faste bruttoinvesteringer,"90920 Kunst, kultur og spil",Løbende priser,2009,4095.0
P.51g Faste bruttoinvesteringer,"93000 Sport, forlystelsesparker og andre fritidsaktiviteter","2020-priser, kædede værdier",2009,2654.0
P.51g Faste bruttoinvesteringer,"93000 Sport, forlystelsesparker og andre fritidsaktiviteter",Løbende priser,2009,2213.0
P.51g Faste bruttoinvesteringer,94000 Organisationer og foreninger,"2020-priser, kædede værdier",2009,4170.0
P.51g Faste bruttoinvesteringer,94000 Organisationer og foreninger,Løbende priser,2009,3988.0
P.51g Faste bruttoinvesteringer,95000 Reparation af husholdningsudstyr,"2020-priser, kædede værdier",2009,161.0
P.51g Faste bruttoinvesteringer,95000 Reparation af husholdningsudstyr,Løbende priser,2009,183.0
P.51g Faste bruttoinvesteringer,"96000 Frisører, vaskerier og andre serviceydelser","2020-priser, kædede værdier",2009,248.0
P.51g Faste bruttoinvesteringer,"96000 Frisører, vaskerier og andre serviceydelser",Løbende priser,2009,253.0
P.51g Faste bruttoinvesteringer,97000 Private husholdninger med ansat medhjælp,"2020-priser, kædede værdier",2009,0.0
P.51g Faste bruttoinvesteringer,97000 Private husholdninger med ansat medhjælp,Løbende priser,2009,0.0
P.51g Faste bruttoinvesteringer,Heraf: Offentlig forvaltning og service,"2020-priser, kædede værdier",2009,58016.0
P.51g Faste bruttoinvesteringer,Heraf: Offentlig forvaltning og service,Løbende priser,2009,53644.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",I alt,"2020-priser, kædede værdier",2010,6875310.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",I alt,Løbende priser,2010,5671441.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",01000 Landbrug og gartneri,"2020-priser, kædede værdier",2010,234064.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",01000 Landbrug og gartneri,Løbende priser,2010,201695.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",02000 Skovbrug,"2020-priser, kædede værdier",2010,4080.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",02000 Skovbrug,Løbende priser,2010,3597.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",03000 Fiskeri,"2020-priser, kædede værdier",2010,11361.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",03000 Fiskeri,Løbende priser,2010,9295.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",06090 Råstofindvinding,"2020-priser, kædede værdier",2010,94766.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",06090 Råstofindvinding,Løbende priser,2010,85989.0
"AN.11 Faste aktiver, nettobeholdning ultimo året","10120 Føde-, drikke- og tobaksvareindustri","2020-priser, kædede værdier",2010,99903.0
"AN.11 Faste aktiver, nettobeholdning ultimo året","10120 Føde-, drikke- og tobaksvareindustri",Løbende priser,2010,88987.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",13150 Tekstil- og læderindustri,"2020-priser, kædede værdier",2010,9622.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",13150 Tekstil- og læderindustri,Løbende priser,2010,8566.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",16000 Træindustri,"2020-priser, kædede værdier",2010,13199.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",16000 Træindustri,Løbende priser,2010,9890.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",17000 Papirindustri,"2020-priser, kædede værdier",2010,10039.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",17000 Papirindustri,Løbende priser,2010,8710.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",18000 Trykkerier mv.,"2020-priser, kædede værdier",2010,11226.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",18000 Trykkerier mv.,Løbende priser,2010,9832.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",19000 Olieraffinaderier mv.,"2020-priser, kædede værdier",2010,10675.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",19000 Olieraffinaderier mv.,Løbende priser,2010,9420.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",20000 Kemisk industri,"2020-priser, kædede værdier",2010,33456.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",20000 Kemisk industri,Løbende priser,2010,29857.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",21000 Medicinalindustri,"2020-priser, kædede værdier",2010,82692.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",21000 Medicinalindustri,Løbende priser,2010,73380.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",22000 Plast- og gummiindustri,"2020-priser, kædede værdier",2010,21303.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",22000 Plast- og gummiindustri,Løbende priser,2010,19456.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",23000 Glas- og betonindustri,"2020-priser, kædede værdier",2010,19740.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",23000 Glas- og betonindustri,Løbende priser,2010,17829.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",24000 Fremst. af metal,"2020-priser, kædede værdier",2010,6997.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",24000 Fremst. af metal,Løbende priser,2010,6082.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",25000 Metalvareindustri,"2020-priser, kædede værdier",2010,27355.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",25000 Metalvareindustri,Løbende priser,2010,24369.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",26000 Elektronikindustri,"2020-priser, kædede værdier",2010,29523.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",26000 Elektronikindustri,Løbende priser,2010,27097.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",27000 Fremst. af elektrisk udstyr,"2020-priser, kædede værdier",2010,10541.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",27000 Fremst. af elektrisk udstyr,Løbende priser,2010,9705.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",28000 Maskinindustri,"2020-priser, kædede værdier",2010,59682.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",28000 Maskinindustri,Løbende priser,2010,54673.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",29000 Fremst. af motorkøretøjer og dele hertil,"2020-priser, kædede værdier",2010,4879.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",29000 Fremst. af motorkøretøjer og dele hertil,Løbende priser,2010,4423.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",30000 Fremst. af skibe og andre transportmidler,"2020-priser, kædede værdier",2010,3722.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",30000 Fremst. af skibe og andre transportmidler,Løbende priser,2010,3415.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",31320 Møbel- og anden industri,"2020-priser, kædede værdier",2010,24795.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",31320 Møbel- og anden industri,Løbende priser,2010,22114.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",33000 Reparation og installation af maskiner og udstyr,"2020-priser, kædede værdier",2010,5699.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",33000 Reparation og installation af maskiner og udstyr,Løbende priser,2010,5205.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",35000 Energiforsyning,"2020-priser, kædede værdier",2010,259547.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",35000 Energiforsyning,Løbende priser,2010,225153.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",36000 Vandforsyning,"2020-priser, kædede værdier",2010,19715.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",36000 Vandforsyning,Løbende priser,2010,16947.0
"AN.11 Faste aktiver, nettobeholdning ultimo året","37390 Renovation, affaldsbehandling mv.","2020-priser, kædede værdier",2010,114959.0
"AN.11 Faste aktiver, nettobeholdning ultimo året","37390 Renovation, affaldsbehandling mv.",Løbende priser,2010,95361.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",41430 Bygge og anlæg,"2020-priser, kædede værdier",2010,56853.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",41430 Bygge og anlæg,Løbende priser,2010,54467.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",45000 Bilhandel og -værksteder mv.,"2020-priser, kædede værdier",2010,32995.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",45000 Bilhandel og -værksteder mv.,Løbende priser,2010,31860.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",46000 Engroshandel,"2020-priser, kædede værdier",2010,106725.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",46000 Engroshandel,Løbende priser,2010,98526.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",47000 Detailhandel,"2020-priser, kædede værdier",2010,64845.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",47000 Detailhandel,Løbende priser,2010,58775.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",49000 Landtransport,"2020-priser, kædede værdier",2010,101510.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",49000 Landtransport,Løbende priser,2010,92882.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",50000 Skibsfart,"2020-priser, kædede værdier",2010,180013.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",50000 Skibsfart,Løbende priser,2010,140069.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",51000 Luftfart,"2020-priser, kædede værdier",2010,33998.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",51000 Luftfart,Løbende priser,2010,28401.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",52000 Hjælpevirksomhed til transport,"2020-priser, kædede værdier",2010,168477.0
"AN.11 Faste aktiver, nettobeholdning ultimo året",52000 Hjælpevirksomhed til transport,Løbende priser,2010,149027.0
