ANVENDELSE,TID,P_Mtot,M_tot,P_KL,KL,P_JKL,JKL,P_MDtot,MD_tot,P_MFtot,MF_tot
01000,1992,0.6178361172400941,52221.71235978727,,,,,0.7134197578876337,34779.90443307584,0.6321820512247552,12966.96574051516
01000,1993,0.5710987825944986,58815.85467123979,0.4062142733246055,49999.60761034524,0.4371345250720593,64494.01685985282,0.6849709787149829,40169.9135511099,0.6321306308353082,12232.501674190495
01000,1994,0.5600206037677594,57920.72252657966,0.42737515826767913,48351.42481146119,0.4565416038712688,61394.7624188199,0.6970588627015382,39171.12379028898,0.6071207377247496,11218.160699837275
01000,1995,0.5484632715202531,58130.60902260012,0.4389995603477473,47471.354448006896,0.48186045094419494,60299.503601814926,0.7120465031484595,38654.18322862183,0.5880065129062484,10511.072350971443
01000,1996,0.5427197265047151,59331.13802105413,0.4548060789627331,46680.11260797784,0.497529441190594,59681.764739699545,0.7163200869352314,38488.071886908874,0.6535027239569232,9836.324722685804
01000,1997,0.5497326240690141,62338.48692905255,0.4912685185732599,45637.233206365316,0.5463868826418427,58957.258062912326,0.7238016119793811,39980.75235127324,0.690641851131124,10011.355362661438
01000,1998,0.509418469873498,64918.01722111148,0.5132925477232532,45231.47245862281,0.5786462867510027,58903.89525071154,0.7084605450470212,40065.07518088547,0.5833178626594802,11135.292463676513
01000,1999,0.4998229712859108,66099.12288545367,0.5809213524592064,44372.398634605015,0.6463495595414778,58150.04665969677,0.7026846093155663,41213.40871291865,0.5533980710871923,10713.71099713473
01000,2000,0.5268246467530232,65171.86546151842,0.537588699680312,43165.210453885185,0.6264796459939376,56506.63968208749,0.7385108549662543,39869.067329207246,0.6394518684248807,10401.888442963214
01000,2001,0.5473956635237079,63252.99652013118,0.5593169289720202,42709.12169479267,0.6657550264374384,56013.07476001707,0.7701015562115613,38158.44386104208,0.6747268918457625,10384.88325377394
01000,2002,0.5479183120582918,67487.13482689015,0.5769954232659564,42731.77211933677,0.6811858310451961,56125.37770388977,0.7697509300810135,39526.43226660061,0.6491578400937736,11153.952941481924
01000,2003,0.5602722344303172,64683.30888616848,0.5999342900987126,41751.23941718397,0.701705978835705,55149.50955022676,0.7699420837351243,39460.40181699186,0.6520261048495104,9687.041596989126
01000,2004,0.57520016503718,64431.452306006286,0.6113613235186696,41392.29529036662,0.7378369892486838,54759.45063257659,0.7775716481839915,39049.542342386456,0.6810006874193015,10449.29635382085
01000,2005,0.594055478033375,63687.73691852804,0.6506729247581602,40590.30376408048,0.7992472611532914,54115.74085919943,0.765000882944765,38852.36822941813,0.7077116271624249,10025.255665852794
01000,2006,0.6222940348679536,62401.49804463398,0.680116630172767,39865.440271267296,0.9009022906246315,54107.867639953,0.7770536711170098,39206.52991215642,0.7265895859670876,10152.103942120264
01000,2007,0.7083350829620727,60544.13233446503,0.7057390093777679,39792.76660014206,0.9956985610063545,54223.968108095345,0.8490850570639107,39239.25609433048,0.801715652417894,10264.812686618716
01000,2008,0.8109111067729606,59998.916766128496,0.7379401732574081,39868.11349895407,1.0998401889932317,53844.42938666666,0.9317953408204587,39065.11806331709,0.988642092887152,11154.901333195416
01000,2009,0.7623693158972846,61009.714098024684,0.7172386908244529,39638.81739237263,0.9807220684969932,54840.11517683085,0.891158162576451,39561.7281875881,0.8672056536414188,11488.825007268317
01000,2010,0.7812371466492175,59831.101478572804,0.7346017396915093,38930.08701739482,0.9082178440008224,54108.148551060156,0.9045375263917272,38287.09698551733,0.919424088810337,11793.593546184331
01000,2011,0.8483493036601901,60233.088869803316,0.7456086472589796,38180.139652806196,0.8230492553420934,53665.502778177164,0.967527055637038,38369.71047342654,0.9961462608544569,12528.425282944896
01000,2012,0.8810489991045618,59147.6070604053,0.7782120651874055,37433.231153310146,0.8472136495136173,53118.87426564848,0.988342901181741,37945.17970955084,1.077893641415738,12161.13584526115
01000,2013,0.9111469002312944,59127.63022770984,0.7897143789035802,36854.71694741198,0.824010379416928,52521.2266340824,1.0033274928384706,39183.11646058843,1.1122712712778868,11764.80175107455
01000,2014,0.9085036164806135,57258.391773402516,0.8166163048136467,36567.459714045595,0.8685616199200593,52149.5675588045,0.9948996580284073,38453.53015379932,1.0504479064257695,11793.275919937703
01000,2015,0.9212607526172456,58279.70403326931,0.8380996650819273,36327.12814211647,0.9105831023782135,52156.47392429844,0.9916326728229893,40043.64628986782,0.9926560034361722,12701.139122069175
01000,2016,0.8883340183017999,58501.30686129404,0.872341958685322,35323.08596692391,0.9136913220424483,50571.91097722795,0.9615653983076998,40649.57731298493,0.9320575309682211,12370.905890350168
01000,2017,0.9210220317060074,57482.40560753426,0.8894434651172537,34946.06728858828,0.9208234662413168,50311.5787273949,0.9720472830131498,41666.26635121421,0.9518306363319844,11816.302786115797
01000,2018,0.954555076218605,56699.81685541331,0.9021140272118091,34313.442711852775,0.9371856895576537,49657.18200088701,0.9874086120285884,41402.99314992844,1.0192800955754098,11784.89803945289
