TILGANG2,ANVENDELSE,TID,P_M,M
10120,10120,2009,0.8312613195169318,33826.42930396246
10120,10120,2010,0.8894836443640967,30505.90409742857
10120,10120,2011,0.9580390382473047,30612.99228728049
10120,10120,2012,0.9932805322190524,31114.221645439226
10120,10120,2013,0.9946091847684575,32052.256783791967
10120,10120,2014,0.9699468031160189,32292.52292194072
10120,10120,2015,0.9520517467977455,33711.53372637664
10120,10120,2016,0.9605343087675176,31580.292830530212
10120,10120,2017,0.9792148398730431,32617.89182931436
10120,10120,2018,0.9585611724972213,33241.97730247332
10120,10120,2019,0.9760152800033456,34141.813844571116
10120,10120,2020,1.0,35038.0106483034
10120,10120,2021,1.0421204375786515,35168.973131218314
10120,10120,2022,1.246264093273303,35365.72482568025
10120,REST,1967,0.16941178488211775,8637.68282601745
10120,REST,1968,0.16997394445629188,8696.416694034753
10120,REST,1969,0.17698583964170594,9657.945877626507
10120,REST,1970,0.190159201725423,10070.88228559055
10120,REST,1971,0.19912787986848174,10152.436215476659
10120,REST,1972,0.21342016105926434,11490.278958876012
10120,REST,1973,0.2535833761597021,11513.338326337343
10120,REST,1974,0.29008156735931956,11267.319446266813
10120,REST,1975,0.31410184584200196,11600.014265909138
10120,REST,1976,0.3345811334433757,12176.678894546634
10120,REST,1977,0.36361112818125246,12331.137478128752
10120,REST,1978,0.3918027817838086,12668.578779568114
10120,REST,1979,0.4151880459678749,13225.545569031985
10120,REST,1980,0.45174369545749216,13927.130129023693
10120,REST,1981,0.505026331587258,13676.332540345478
10120,REST,1982,0.5614545799032585,13406.67430129948
10120,REST,1983,0.5960594740510822,15078.402328805654
10120,REST,1984,0.6337038213790988,15294.739385726174
10120,REST,1985,0.6484673826156716,16253.174586747604
10120,REST,1986,0.6373272207153697,17364.325680512975
10120,REST,1987,0.6387781377042984,17489.88643770897
10120,REST,1988,0.653007577649344,18333.311883042807
10120,REST,1989,0.6857268331248365,18432.108490994222
10120,REST,1990,0.6761445504780207,18471.603694737758
10120,REST,1991,0.6875445500325479,19205.982070461676
10120,REST,1992,0.7054267815110354,20848.56634574102
10120,REST,1993,0.6924392982816258,21407.355679733955
10120,REST,1994,0.6987050844526836,21693.813839858827
10120,REST,1995,0.7021069816997477,22807.105091780566
10120,REST,1996,0.7109335825922972,21881.231875914313
10120,REST,1997,0.722261865443387,22012.160640146667
10120,REST,1998,0.7281545548154227,23816.322542637416
10120,REST,1999,0.7210387812048811,24509.325115496795
10120,REST,2000,0.7331932561146335,24887.24611799657
10120,REST,2001,0.7580981789535546,25422.669235600526
10120,REST,2002,0.7684387376321564,25080.695724203495
10120,REST,2003,0.7678245771030074,23938.8364152724
10120,REST,2004,0.7796591749103142,25781.386594741965
10120,REST,2005,0.7940812057485143,26550.42116531811
10120,REST,2006,0.8134530876519337,26802.30467002527
