TILGANG2,ANVENDELSE,TID,tau
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2009,-0.0011334902781410757
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2010,-0.00011130780753222301
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2011,0.001019743474417234
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2012,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2013,0.00043488931304019423
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2014,0.0009130454322891658
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2015,0.004249563435585299
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2016,0.00030839331862289235
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2017,0.0032828187969884473
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2018,0.0057806669776119405
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2019,0.00013503188069768668
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2020,-0.0021491670125096335
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2021,0.0021689555070025404
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Faste bruttoinvesteringer + Lagerforøgelse + Værdigenstande (Anvendelse),2022,0.0020674777941182207
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1967,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1968,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1969,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1970,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1971,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1972,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1973,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1974,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1975,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1976,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1977,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1978,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1979,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1980,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1981,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1982,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1983,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1984,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1985,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1986,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1987,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1988,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1989,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1990,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1991,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1992,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1993,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1994,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1995,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1996,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1997,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1998,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1999,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2000,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2001,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2002,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2003,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2004,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2005,0.011373044737669683
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2006,0.008870044073074403
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2007,0.009197083512473423
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2008,0.006991594116803123
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2009,0.005661133453203186
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2010,0.002090186894566058
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2011,0.001174731318661374
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2012,0.0005910523210226504
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2013,0.00037689481266941073
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2014,0.003603558094902355
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2015,0.0038717655324369644
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2016,0.004351239984616208
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2017,0.004078677345807096
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2018,0.004228491215570926
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2019,0.004204106912153386
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2020,0.004238973633990152
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2021,0.004141928259646431
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2022,0.0035028325939319926
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",1967,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",1968,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",1969,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",1970,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",1971,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",1972,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",1973,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",1974,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",1975,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",1976,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",1977,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",1978,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",1979,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",1980,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",1981,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",1982,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",1983,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",1984,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",1985,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",1986,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",1987,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",1988,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",1989,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",1990,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",1991,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",1992,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",1993,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",1994,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",1995,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",1996,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",1997,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",1998,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",1999,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",2000,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",2001,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",2002,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",2003,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",2004,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",2005,0.001052228811938014
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",2006,0.0017108444728317898
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",2007,0.003229713362939039
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",2008,0.0031547692688358286
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",2009,0.002217102117115159
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",2010,0.0030649003544244956
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",2011,0.0014061895777915793
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",2012,0.0012590901602692335
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",2013,0.000585525802170349
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",2014,0.004555553062094657
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",2015,0.004859765951837886
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",2016,0.005103900838497995
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",2017,0.0034038164002062918
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",2018,0.0015768481587978853
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",2019,0.0021519509303644145
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",2020,0.0017319332020710276
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",2021,0.002604629136328657
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)","Offentligt forbrug, i alt-(Anvendelse)",2022,0.001451719647317521
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,1967,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,1968,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,1969,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,1970,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,1971,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,1972,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,1973,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,1974,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,1975,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,1976,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,1977,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,1978,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,1979,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,1980,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,1981,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,1982,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,1983,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,1984,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,1985,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,1986,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,1987,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,1988,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,1989,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,1990,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,1991,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,1992,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,1993,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,1994,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,1995,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,1996,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,1997,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,1998,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,1999,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,2000,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,2001,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,2002,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,2003,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,2004,0.0
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,2005,0.01338162973302929
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,2006,0.011511751752667956
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,2007,0.01104524236826482
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,2008,0.011507662414018918
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,2009,0.011731867557215414
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,2010,0.0029837261148665884
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,2011,0.001957791886214301
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,2012,0.0013381888011664879
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,2013,0.0010515157939368243
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,2014,0.004512976396916062
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,2015,0.00463754565376187
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,2016,0.005424569877235489
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,2017,0.004416086552649182
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,2018,0.004365501325964571
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,2019,0.0038330180477347277
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,2020,0.0036532283881876584
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,2021,0.003617035953920277
"10120 Føde-, drikke- og tobaksvareindustri-(Tilgang)",REST_ANVENDELSE Øvrige brancher,2022,0.0040564880705894054
REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1967,0.0
REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1968,0.0
REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1969,0.0
REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1970,0.0
REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1971,0.0
REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1972,0.0
REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1973,0.0
REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1974,0.0
REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1975,0.0
REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1976,0.0
REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1977,0.0
REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1978,0.0
REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1979,0.0
REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1980,0.0
REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1981,0.0
REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1982,0.0
REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1983,0.0
REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1984,0.0
REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1985,0.0
REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1986,0.0
REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1987,0.0
REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1988,0.0
REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1989,0.0
REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1990,0.0
REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1991,0.0
REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1992,0.0
REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1993,0.0
REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1994,0.0
REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1995,0.0
REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1996,0.0
REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1997,0.0
REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1998,0.0
REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1999,0.0
REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2000,0.0
REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2001,0.0
REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2002,0.0
REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2003,0.0
REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2004,0.0
REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2005,0.002209219545426078
REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2006,0.0018020941286670917
REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2007,0.002800284612215856
