TILGANG2,ANVENDELSE,TID,P_M,M
010000,REST,1974,0.4108415704804315,2719.5347215247634
010000,REST,1975,0.4169176003119995,2695.1612267129635
010000,REST,1976,0.521512472252183,2920.630794649705
010000,REST,1977,0.5945029331275483,3072.949507277023
010000,REST,1978,0.5520199508831282,2993.238131873519
010000,REST,1979,0.5924815694389459,2762.2267564886824
010000,REST,1980,0.6360461644777123,3074.9685372846425
010000,REST,1981,0.6906865090470625,3140.5537148049593
010000,REST,1982,0.7850327714317418,3191.9706772584277
010000,REST,1983,0.8345782191816989,2899.6820590575094
010000,REST,1984,0.9310443307802986,2802.8335714632744
010000,REST,1985,0.9254151879856903,2874.744620429278
010000,REST,1986,0.8521359263036383,3144.3806020121515
010000,REST,1987,0.7778358024948195,3083.4651575941784
010000,REST,1988,0.7623571892842776,3162.5930976473296
010000,REST,1989,0.7776577462825981,3818.6852318602578
010000,REST,1990,0.6924287137902366,3335.797503833886
010000,REST,1991,0.6892999737117478,3693.3606168536166
010000,REST,1992,0.6778339420669108,3544.727899423683
010000,REST,1993,0.6881676683655921,4465.023397124037
010000,REST,1994,0.7482772918378903,4334.904062240395
010000,REST,1995,0.8181424356602716,4128.852946975369
010000,REST,1996,0.7832128595658813,4396.530062300779
010000,REST,1997,0.8280363771355896,3884.4594271705405
010000,REST,1998,0.810753692922947,4329.797735655346
010000,REST,1999,0.7580412603126429,4519.998229148147
010000,REST,2000,0.7886840425242366,4405.3210963955535
010000,REST,2001,0.8057515692926027,4398.637389030512
010000,REST,2002,0.8246461637497493,4581.632890655902
010000,REST,2003,0.8077073902318417,4936.791079099676
010000,REST,2004,0.7872057336172055,4799.015395072116
010000,REST,2005,0.7939422928095158,4341.723896166206
010000,REST,2006,0.8063177870472196,4337.8867598825
010000,REST,2007,0.8808303180821622,4503.2783260236365
010000,REST,2008,0.9341967380173855,4462.406800469004
010000,REST,2009,0.8546374771734924,4339.9030559703115
010000,REST,2010,0.8937081088264139,3892.146312163148
010000,REST,2011,1.0572624468605565,2982.616686637585
010000,REST,2012,1.1001963277782818,3128.1243824080934
010000,REST,2013,1.0385849020604636,3294.5216571562983
010000,REST,2014,1.0039992267823297,3466.1307500550815
010000,REST,2015,0.9660383808561862,3794.9173965454947
010000,REST,2016,0.9631811940868222,3868.749456378442
010000,REST,2017,0.987775810589987,4168.807718519614
010000,REST,2018,1.0290642921970299,4317.423941991216
010000,REST,2019,1.062823133725212,4261.97106406661
010000,REST,2020,1.0,4009.532235282688
010000,REST,2021,1.0311094923591155,5314.3219002283
010000,REST,2022,1.2115878047019464,5102.915097909943
100010,010000,1967,0.1676739363188753,224.14655719785358
100010,010000,1968,0.15928934914936732,238.62910807609774
100010,010000,1969,0.17346764103456266,257.84275149073136
100010,010000,1970,0.19315162933481822,276.3699208439604
100010,010000,1971,0.18429465689251256,277.4597799652023
100010,010000,1972,0.21009667235104484,302.6225962841511
100010,010000,1973,0.30038551251876744,238.91276424670053
100010,010000,1974,0.27676522128863723,252.16020432868797
100010,010000,1975,0.2670942760470523,284.5172697753776
100010,010000,1976,0.3145052294111791,430.58956360981585
100010,010000,1977,0.3528000848114464,430.4672720482335
100010,010000,1978,0.33941280670040924,486.0623752031965
100010,010000,1979,0.34862708223387684,512.3557429199473
100010,010000,1980,0.4099248616669245,500.70932781025886
100010,010000,1981,0.46975971739307615,538.764496200328
100010,010000,1982,0.5052104101349879,612.567328751398
100010,010000,1983,0.5306427903030033,673.786483358458
100010,010000,1984,0.5469225298340474,696.8642200570446
100010,010000,1985,0.5161899612218507,666.0803903637028
100010,010000,1986,0.49140667141499295,643.9781399927493
100010,010000,1987,0.44429295817056363,680.5484601742497
100010,010000,1988,0.4897001849036558,617.2808769043669
100010,010000,1989,0.4991453892769346,698.108908853853
100010,010000,1990,0.4174813191151738,681.791939784724
100010,010000,1991,0.42986863105490164,671.9524553048387
100010,010000,1992,0.4366511437182896,743.7072006787805
100010,010000,1993,0.4415475276891167,883.1546196420535
100010,010000,1994,0.43868179706603333,669.0937227455101
100010,010000,1995,0.41994444171380513,610.4344787082133
100010,010000,1996,0.5018681905558164,491.00208450007193
100010,010000,1997,0.5471455838402615,488.9417636528855
100010,010000,1998,0.45284203362641645,577.3532555697461
100010,010000,1999,0.33359843092974545,519.6673468284423
100010,010000,2000,0.372282544185323,366.9754928877958
100010,010000,2001,0.43365884092461426,200.511660668117
100010,010000,2002,0.4743622172707559,269.73782895561106
100010,010000,2003,0.47458201228122826,257.9699877864988
100010,010000,2004,0.473460707566691,268.4542233197969
100010,010000,2005,0.52649389625395,166.61145210286895
100010,010000,2006,0.6097172609950887,123.4844799038671
100010,010000,2007,0.6840497360912147,81.8543916054981
100010,010000,2008,0.729206366641554,78.17538599989317
100010,010000,2009,0.7230954745063901,91.64290427192681
100010,010000,2010,0.8198477958987778,64.67478394119394
100010,010000,2011,0.9375827337453007,77.31078827812664
100010,010000,2012,0.9757136131558833,85.05501676745122
