TILGANG1,TILGANG2,ANVENDELSE,PRISENHED,TID,INDHOLD
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Foregående års priser,2010,282466.434
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Foregående års priser,2011,311692.954
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Foregående års priser,2012,343258.76
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Foregående års priser,2013,350287.302
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Foregående års priser,2014,350953.225
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Foregående års priser,2015,375384.461
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Foregående års priser,2016,386632.88
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Foregående års priser,2017,389602.466
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Foregående års priser,2018,424763.994
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Foregående års priser,2019,460991.907
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Foregående års priser,2020,458377.33900000004
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Foregående års priser,2021,478800.57800000004
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Foregående års priser,2022,562842.695
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,1966,11823.682999999999
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,1967,12427.473
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,1968,14067.622
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,1969,16891.288
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,1970,19223.938
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,1971,20574.498
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,1972,22889.671
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,1973,27283.777
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,1974,37509.234
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,1975,35494.678
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,1976,42579.727
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,1977,45214.421
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,1978,46831.252
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,1979,55777.037000000004
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,1980,67033.822
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,1981,74837.033
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,1982,82902.116
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,1983,86728.376
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,1984,98902.576
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,1985,107461.677
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,1986,98265.273
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,1987,95879.326
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,1988,101834.398
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,1989,109765.298
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,1990,113003.313
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,1991,116853.198
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,1992,114967.76299999999
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,1993,110425.84
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,1994,122032.942
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,1995,134328.12
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,1996,139970.769
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,1997,146617.472
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,1998,153030.268
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,1999,158511.44
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,2000,187537.127
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,2001,195791.882
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,2002,201114.829
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,2003,195017.64800000002
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,2004,206489.577
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,2005,247508.103
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,2006,286818.847
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,2007,306366.333
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,2008,341692.36
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,2009,280384.328
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,2010,293815.417
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,2011,327957.878
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,2012,344636.26
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,2013,346034.292
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,2014,348153.27
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,2015,366121.175
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,2016,379912.184
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,2017,400939.06700000004
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,2018,435764.65499999997
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,2019,463168.611
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,2020,447427.799
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,2021,519306.763
Import inkl. told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,2022,656743.822
Told,010000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2005,13.966000000000001
Told,010000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2006,18.374
Told,010000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2007,21.171
Told,010000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2008,19.288
Told,010000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2009,22.429000000000002
Told,010000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2010,17.352999999999998
Told,010000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2011,5.059
Told,010000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2012,2.448
Told,010000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2013,1.305
Told,010000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2014,1.427
Told,010000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2015,5.008
Told,010000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2016,5.569999999999999
Told,010000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2017,5.0969999999999995
Told,010000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2018,5.473
Told,010000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2019,5.324
Told,010000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2020,4.138
Told,010000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2021,6.439
Told,010000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2022,6.135
Told,010000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2005,15.375
Told,010000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2006,18.322
Told,010000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2007,20.574
Told,010000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2008,23.344
Told,010000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2009,24.073
Told,010000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2010,7.344999999999999
Told,010000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2011,2.041
Told,010000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2012,1.343
Told,010000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2013,1.3299999999999998
Told,010000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2014,4.973999999999999
Told,010000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2015,5.377
Told,010000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2016,4.43
Told,010000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2017,5.434
Told,010000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2018,5.4510000000000005
Told,010000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2019,4.774
Told,010000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2020,5.432
Told,010000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2021,5.802
Told,010000 Landbrug og gartneri-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2022,3.142
Told,100010 Slagterier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2005,20.794999999999998
Told,100010 Slagterier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2006,22.965
Told,100010 Slagterier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2007,25.558
Told,100010 Slagterier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2008,34.004999999999995
Told,100010 Slagterier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2009,12.19
Told,100010 Slagterier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2010,10.111
Told,100010 Slagterier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2011,1.777
Told,100010 Slagterier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2012,1.663
Told,100010 Slagterier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2013,1.586
Told,100010 Slagterier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2014,0.852
Told,100010 Slagterier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2015,2.533
Told,100010 Slagterier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2016,1.9260000000000002
Told,100010 Slagterier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2017,8.040000000000001
Told,100010 Slagterier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2018,4.944
Told,100010 Slagterier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2019,4.896
Told,100010 Slagterier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2020,3.771
Told,100010 Slagterier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2021,3.414
Told,100010 Slagterier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2022,4.572
Told,100010 Slagterier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2005,22.896
Told,100010 Slagterier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2006,22.898
Told,100010 Slagterier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2007,24.833
Told,100010 Slagterier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2008,10.36
Told,100010 Slagterier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2009,12.302000000000001
Told,100010 Slagterier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2010,2.074
Told,100010 Slagterier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2011,1.321
Told,100010 Slagterier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2012,1.301
Told,100010 Slagterier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2013,1.025
Told,100010 Slagterier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2014,2.676
Told,100010 Slagterier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2015,1.8479999999999999
Told,100010 Slagterier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2016,2.332
Told,100010 Slagterier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2017,2.679
Told,100010 Slagterier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2018,5.9910000000000005
Told,100010 Slagterier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2019,5.13
Told,100010 Slagterier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2020,3.1910000000000003
Told,100010 Slagterier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2021,2.559
Told,100010 Slagterier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2022,7.969000000000001
Told,100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2005,21.502
Told,100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2006,27.415
Told,100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2007,26.157
Told,100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2008,17.750999999999998
Told,100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2009,18.695
Told,100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2010,6.655
Told,100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2011,3.3949999999999996
Told,100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2012,0.873
Told,100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2013,0.27599999999999997
Told,100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2014,0.022
Told,100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2015,0.431
Told,100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2016,0.211
Told,100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2017,0.252
Told,100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2018,0.40099999999999997
Told,100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2019,1.145
Told,100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2020,0.918
Told,100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2021,1.184
Told,100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Foregående års priser,2022,1.8519999999999999
Told,100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2005,23.668
Told,100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2006,27.338
Told,100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2007,25.418
Told,100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2008,20.903
Told,100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2009,11.709999999999999
Told,100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2010,4.0729999999999995
Told,100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2011,2.088
Told,100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2012,0.20800000000000002
Told,100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2013,0.019000000000000003
Told,100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2014,0.226
Told,100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2015,0.376
Told,100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2016,0.231
Told,100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2017,0.27
Told,100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2018,1.4869999999999999
Told,100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2019,0.492
Told,100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2020,0.7999999999999999
Told,100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2021,0.992
Told,100030 Mejerier-(Tilgang),REST_ANVENDELSE Øvrige brancher,Løbende priser,2022,3.7329999999999997
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,2005,23.967000000000002
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,2006,22.745
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,2007,23.099
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,2008,29.457
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,2009,23.602999999999998
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,2010,21.496
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,2011,8.961
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,2012,9.133000000000001
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,2013,5.781000000000001
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,2014,5.367999999999999
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,2015,21.371
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,2016,27.965999999999998
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,2017,30.483999999999998
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,2018,30.857999999999997
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,2019,31.254
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,2020,26.61
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,2021,33.174
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",REST_ANVENDELSE Øvrige brancher,Foregående års priser,2022,33.431
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",REST_ANVENDELSE Øvrige brancher,Løbende priser,2005,26.388
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",REST_ANVENDELSE Øvrige brancher,Løbende priser,2006,22.683
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",REST_ANVENDELSE Øvrige brancher,Løbende priser,2007,22.447
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",REST_ANVENDELSE Øvrige brancher,Løbende priser,2008,30.473
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",REST_ANVENDELSE Øvrige brancher,Løbende priser,2009,26.116
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",REST_ANVENDELSE Øvrige brancher,Løbende priser,2010,8.219
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",REST_ANVENDELSE Øvrige brancher,Løbende priser,2011,7.4959999999999996
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",REST_ANVENDELSE Øvrige brancher,Løbende priser,2012,4.5520000000000005
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",REST_ANVENDELSE Øvrige brancher,Løbende priser,2013,5.268
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",REST_ANVENDELSE Øvrige brancher,Løbende priser,2014,23.985999999999997
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",REST_ANVENDELSE Øvrige brancher,Løbende priser,2015,29.484
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",REST_ANVENDELSE Øvrige brancher,Løbende priser,2016,31.293
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",REST_ANVENDELSE Øvrige brancher,Løbende priser,2017,28.796000000000003
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",REST_ANVENDELSE Øvrige brancher,Løbende priser,2018,30.094
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",REST_ANVENDELSE Øvrige brancher,Løbende priser,2019,30.946999999999996
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",REST_ANVENDELSE Øvrige brancher,Løbende priser,2020,30.111
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",REST_ANVENDELSE Øvrige brancher,Løbende priser,2021,32.138999999999996
Told,"100040x100050 Anden fødevareindustri (100040, 100050)",REST_ANVENDELSE Øvrige brancher,Løbende priser,2022,29.362
Told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Foregående års priser,2005,470.196
Told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Foregående års priser,2006,884.6270000000001
Told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Foregående års priser,2007,743.612
Told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Foregående års priser,2008,853.508
Told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Foregående års priser,2009,737.845
Told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Foregående års priser,2010,726.6
Told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Foregående års priser,2011,366.712
Told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Foregående års priser,2012,366.972
Told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Foregående års priser,2013,281.865
Told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Foregående års priser,2014,236.39000000000001
Told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Foregående års priser,2015,693.918
Told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Foregående års priser,2016,914.735
Told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Foregående års priser,2017,863.707
Told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Foregående års priser,2018,886.266
Told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Foregående års priser,2019,954.162
Told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Foregående års priser,2020,1029.306
Told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Foregående års priser,2021,1002.229
Told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Foregående års priser,2022,1174.469
Told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,2005,517.643
Told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,2006,882.07
Told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,2007,722.638
Told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,2008,731.75
Told,REST_TILGANG Øvrige brancher,REST_ANVENDELSE Øvrige brancher,Løbende priser,2009,808.344
